"","Amino Acids and Derivatives_Alanine, serine, and glycine","Amino Acids and Derivatives_Arginine; urea cycle, polyamines","Amino Acids and Derivatives_Aromatic amino acids and derivatives","Amino Acids and Derivatives_Branched-chain amino acids","Amino Acids and Derivatives_Glutamine, glutamate, aspartate, asparagine; ammonia assimilation","Amino Acids and Derivatives_Histidine Metabolism","Amino Acids and Derivatives_Lysine, threonine, methionine, and cysteine","Amino Acids and Derivatives_Osmotic stress","Amino Acids and Derivatives_Proline and 4-hydroxyproline","Carbohydrates_Aminosugars","Carbohydrates_Carbohydrates","Carbohydrates_Central carbohydrate metabolism","Carbohydrates_Clustering-based subsystems","Carbohydrates_CO2 fixation","Carbohydrates_Di- and oligosaccharides","Carbohydrates_Fermentation","Carbohydrates_Monosaccharides","Carbohydrates_One-carbon Metabolism","Carbohydrates_Organic acids","Carbohydrates_Sugar alcohols","Carbohydrates_Uptake system","Cell Division and Cell Cycle_Cell cycle in Prokaryota","Cell Division and Cell Cycle_Cell Division and Cell Cycle","Cell Wall and Capsule_Capsular and extracellular polysacchrides","Cell Wall and Capsule_Cell Wall and Capsule","Cell Wall and Capsule_Gram-Negative cell wall components","Cell Wall and Capsule_Gram-Positive cell wall components","Clustering-based subsystems_Biosynthesis of galactoglycans and related lipopolysacharides","Clustering-based subsystems_Cell Division","Clustering-based subsystems_Clustering-based subsystems","Clustering-based subsystems_Cluster of Unknown Function","Clustering-based subsystems_Cytochrome biogenesis","Clustering-based subsystems_DNA polymerase III epsilon cluster","Clustering-based subsystems_D-tyrosyl-tRNA(Tyr) deacylase (EC 3.1.-.-) cluster","Clustering-based subsystems_Fatty acid metabolic cluster","Clustering-based subsystems_Hypothetical in Lysine biosynthetic cluster","Clustering-based subsystems_Hypothetical lipase related to Phosphatidate metabolism","Clustering-based subsystems_Hypothetical protein possible functionally linked with Alanyl-tRNA synthetase","Clustering-based subsystems_Isoprenoid/cell wall biosynthesis: PREDICTED UNDECAPRENYL DIPHOSPHATE PHOSPHATASE","Clustering-based subsystems_Lipoprotein B cluster","Clustering-based subsystems_Lysine, threonine, methionine, and cysteine","Clustering-based subsystems_Probably GTP or GMP signaling related","Clustering-based subsystems_Probably organic hydroperoxide resistance related hypothetical protein","Clustering-based subsystems_Probably Pyrimidine biosynthesis-related","Clustering-based subsystems_Probably Ybbk-related hypothetical membrane proteins","Clustering-based subsystems_Protein export?","Clustering-based subsystems_Putative asociate of RNA polymerase sigma-54 factor rpoN","Clustering-based subsystems_Putrescine/GABA utilization cluster-temporal,to add to SSs","Clustering-based subsystems_Recombination related cluster","Clustering-based subsystems_recX  and regulatory cluster","Clustering-based subsystems_Related to N-acetylglucosamine utilization subsystem?","Clustering-based subsystems_Ribosome-related cluster","Clustering-based subsystems_TldD cluster","Clustering-based subsystems_Translation","Clustering-based subsystems_Tricarboxylate transporter","Clustering-based subsystems_tRNA sulfuration","Cofactors, Vitamins, Prosthetic Groups, Pigments_Biotin","Cofactors, Vitamins, Prosthetic Groups, Pigments_Coenzyme A","Cofactors, Vitamins, Prosthetic Groups, Pigments_Fe-S clusters","Cofactors, Vitamins, Prosthetic Groups, Pigments_Folate and pterines","Cofactors, Vitamins, Prosthetic Groups, Pigments_Isoprenoids","Cofactors, Vitamins, Prosthetic Groups, Pigments_Lipoic acid","Cofactors, Vitamins, Prosthetic Groups, Pigments_NAD and NADP","Cofactors, Vitamins, Prosthetic Groups, Pigments_Pyridoxine","Cofactors, Vitamins, Prosthetic Groups, Pigments_Quinone cofactors","Cofactors, Vitamins, Prosthetic Groups, Pigments_Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments_Tetrapyrroles","Cofactors, Vitamins, Prosthetic Groups, Pigments_Thiamine and thiamine pyrophosphate","DNA Metabolism_DNA Metabolism","DNA Metabolism_DNA repair","DNA Metabolism_DNA replication","Fatty Acids and Lipids_Fatty acids","Fatty Acids and Lipids_Fatty Acids and Lipids","Fatty Acids and Lipids_Phospholipids","Fatty Acids and Lipids_Triacylglycerols","Membrane Transport_ABC transporters","Membrane Transport_Membrane Transport","Membrane Transport_Uni- Sym- and Antiporters","Miscellaneous_Miscellaneous","Motility and Chemotaxis_Flagellar motility in Prokaryota","Motility and Chemotaxis_Motility and Chemotaxis","Nitrogen Metabolism_Nitrogen Metabolism","Nucleosides and Nucleotides_Detoxification","Nucleosides and Nucleotides_Nucleosides and Nucleotides","Nucleosides and Nucleotides_Purines","Nucleosides and Nucleotides_Pyrimidines","Phosphorus Metabolism_Phosphorus Metabolism","Potassium metabolism_Potassium metabolism","Protein Metabolism_Lipoproteins","Protein Metabolism_Protein biosynthesis","Protein Metabolism_Protein degradation","Protein Metabolism_Protein folding","Protein Metabolism_Protein processing and modification","Protein Metabolism_Secretion","Protein Metabolism_Selenoproteins","Regulation and Cell signaling_Regulation and Cell signaling","Respiration_ATP synthases","Respiration_Electron accepting reactions","Respiration_Electron donating reactions","Respiration_Respiration","RNA Metabolism_RNA processing and modification","RNA Metabolism_Transcription","Secondary Metabolism_Aromatic amino acids and derivatives","Stress Response_Detoxification","Stress Response_Osmotic stress","Stress Response_Oxidative stress","Stress Response_Periplasmic Stress","Stress Response_Stress Response","Sulfur Metabolism_Organic sulfur assimilation","Sulfur Metabolism_Sulfur Metabolism","Unclassified_Unclassified","Virulence_Iron Scavenging Mechanisms","Virulence_Resistance to antibiotics and toxic compounds","Virulence_Type III, Type IV, ESAT secretion systems","Virulence_Virulence"
"BMS8",6.30941411191189,7.03654872257734,7.64307114211967,7.04414415053848,4.49076402660504,6.5092222031896,8.78934271224148,3.10819115539263,5.72724119294706,6.01694338793677,6.20486596705058,8.86634073155398,4.6183575180806,3.41980983682892,9.09012709538653,7.87369776793565,7.84354567374351,5.9376047574774,5.41210545349134,6.86704536545115,2.98732212669625,7.4677862915135,1.25459488107872,7.36842931992669,8.11277453706791,6.44181685732841,0.759582563776058,5.43539664661418,6.60476960898481,9.19619780935289,3.75210763494844,6.16362091110319,1.25459488107872,2.36681293612239,3.5103303355786,3.32322723503899,4.53456106505455,4.80874681318428,5.48088045211296,2.36681293612239,1.62246284151881,4.73557772004196,4.14012558478229,3.41980983682892,4.49076402660504,6.14960629732738,3.10819115539263,0.759582563776058,5.43539664661418,3.67593014350951,4.24929499699705,5.50309568004204,2.54868441428054,5.00831796160567,3.67593014350951,3.59550498384914,4.35078147272413,5.76450150654904,3.59550498384914,6.82357248007287,5.64970308728096,2.71017397051467,6.98223068839324,5.00831796160567,3.82446372164372,3.21971192738246,5.28965146566706,6.06253332382746,5.72724119294706,8.34265840182109,7.62292446741158,6.98223068839324,3.32322723503899,5.06914500672765,3.59550498384914,6.74185937344503,6.74185937344503,2.98732212669625,8.90021617117495,4.80874681318428,5.36436372344998,5.0390520348806,3.75210763494844,7.96054789805877,8.03486091192699,5.72724119294706,7.84789189020837,5.90460593678389,3.59550498384914,9.79110082358969,6.90924650589955,7.05169979980768,3.32322723503899,6.44181685732841,3.10819115539263,6.88407423995054,6.0474961861331,6.00142087458354,6.03230066483722,5.48088045211296,8.09825464648006,7.50128133324002,1.9153307362339,2.71017397051467,4.24929499699705,5.9376047574774,2.36681293612239,6.49820441642179,3.41980983682892,6.49820441642179,8.63694863625987,6.30941411191189,8.05002963188123,6.25808687192248,5.41210545349134
"BMS10",6.74055258609109,7.51396173182002,7.25850614907568,7.08925969668363,5.41025370604733,7.22211948862013,8.59940857967207,4.60318625934006,6.06827730266826,6.91278787017929,1.18344614109593,9.51222152882252,4.0598714559774,1.64091890669517,8.58196651303575,7.11153357579989,9.37717375930593,5.36647040335189,7.03435599972097,6.71168155456301,3.58699876787768,7.68114905776234,2.50106124311221,7.40275916950041,7.81204130100433,7.31334424866667,2.87890818308264,5.14249651291667,6.10426557533585,9.25742779713665,2.95970729405197,6.12192856580582,1.18344614109593,2.26710407014284,6.1480240868851,2.38881997854253,4.81345512159402,1.64091890669517,6.33379968979865,2.60519698446121,4.09606740974452,5.95459065097725,0.885541275415085,3.58699876787768,0.509674373416919,5.77646091411182,4.60318625934006,3.03622018791275,5.63601010631155,3.58699876787768,4.35695547988728,4.5778128469478,2.95970729405197,5.82039533962458,0.885541275415085,2.26710407014284,4.13137742095309,5.89420118304033,4.38648362978758,7.27833132556609,6.13067962406361,2.79331398357991,6.61520878758928,5.39580640885864,4.99694020025094,5.21011409155801,5.8524898347781,6.08638365278893,6.23175000550547,8.48974592988438,7.4663616686659,3.77735284306814,3.10887879671385,5.83117303087266,2.79331398357991,6.21538903359869,7.3955159820754,1.18344614109593,7.4835425395663,4.41541951835718,4.0598714559774,5.24277042112147,3.30718150951818,7.7452327734987,7.93703710758529,6.38589895093828,7.6781674193661,5.92471187269576,3.24406142348135,9.6676227575069,6.92792858537931,6.97727992349992,2.70231945135931,6.1736559651885,3.42569598077757,6.38589895093828,5.75398157118181,5.48039658089467,7.91946936922422,5.98386316286436,8.34120783361158,7.59207689716464,2.60519698446121,2.13416523832471,3.86387127177662,5.90444327518978,2.70231945135931,7.07572841158801,3.24406142348135,7.55354794611958,8.63213263602346,5.59865185526926,8.98202675047847,4.62812111855605,7.19317032809961
"BMS16",6.19896099181131,7.04481645397531,7.1156279928855,7.07097000612057,5.53262414063306,6.10082736424114,8.41352573271751,3.41438395678029,6.6443439751918,4.25670439247338,5.26452192615762,8.76746481199911,4.11306266448664,1.77207944731007,9.47031993478003,6.96338476811466,8.58212834257031,6.99104252491916,5.51367992388396,6.68724465518367,2.38599782632749,7.67597407328429,2.93404692697347,7.55147143565181,8.0159738542239,6.85467268092381,4.00868572786622,6.56375354361725,6.5452163219284,9.06940111927444,2.38599782632749,5.92558668931842,1.49138838540896,1.49138838540896,6.33467812051884,3.89616418901546,3.14571683059762,4.50710518018993,6.33467812051884,2.81529820456519,3.33026739580009,5.79045474784435,2.38599782632749,3.14571683059762,2.93404692697347,6.39803107397315,4.30157350953339,3.24094108312748,6.19896099181131,3.41438395678029,5.04460530212117,5.80610982399043,2.2088881569867,5.28700967868413,1.77207944731007,3.41438395678029,3.14571683059762,5.09645417089159,3.24094108312748,7.33653351060748,6.34543203179298,2.2088881569867,5.85208088616528,4.54491778182575,5.49448363448487,3.89616418901546,5.35244330579225,5.70952506607567,6.5820555985874,7.859722329124,8.0785440400006,6.00911864461092,3.41438395678029,5.62378431949924,2.93404692697347,5.89663221660785,7.23609509641233,2.5437230032557,8.23997318711626,4.87684314353147,4.75307945156674,4.54491778182575,4.21039488823685,8.02603555896787,7.90767445601405,5.07076264786783,7.59717991955763,5.89663221660785,3.41438395678029,9.43047275309297,6.42869394376043,6.23410584190024,3.24094108312748,6.12599362896182,3.33026739580009,6.45871864850127,6.088077669745,5.51367992388396,7.36323542033159,4.87684314353147,7.85220153806089,7.31481034533265,2.93404692697347,0.6815524738476,4.30157350953339,5.64134497061868,1.77207944731007,7.42029589770534,2.81529820456519,7.15894501649322,8.95293112128458,5.77462792887877,8.59119257686107,5.33096016654132,7.8857405769408
"BF3",6.27405454115894,6.97727992349992,7.2870809081568,6.98946121645028,4.64607401502454,6.60616000101181,8.49282039151931,3.87004851244989,5.61697289562378,5.51111063748395,5.881649979645,8.64110226957844,5.3409152278986,2.88952346363843,8.77994378777606,7.51484047437016,8.13124139195515,6.06549093416021,5.80790529594018,6.24386564060757,3.17197866021029,7.07482761088724,1.87614960155506,7.091876105753,7.35926150380858,6.77751525581459,1.76716583194191,4.77832990133467,6.19736373005971,9.05813052351365,4.28017591792208,5.96420508763403,2.60283366409412,2.1609918766723,3.21411151787049,3.33359498365606,4.28017591792208,4.86021155665114,5.45950167788417,1.97747563604731,2.1609918766723,4.91232641316268,2.94060850041876,3.37132056801822,3.54643280802266,5.73742792233581,2.94060850041876,3.7025723054339,4.8334307341744,2.94060850041876,3.33359498365606,5.48553691874501,3.84345136065109,5.11494357767245,2.1609918766723,3.67266710067183,4.28017591792208,5.3784523396951,3.76058490724947,6.59025115444242,4.92506619995773,1.37993369832293,6.4025930458778,4.96262416009728,4.26020584322202,3.21411151787049,4.66138224235974,5.73018706153514,5.6403376454754,8.0448727897521,7.49788594644235,6.62969909961615,3.17197866021029,5.48553691874501,2.78158389114004,6.49520589524927,6.61010995211875,2.53796502118399,9.00587042308561,5.06976531689804,5.03492825897131,5.9330096565724,4.39451765965617,7.65335036768079,7.76739222582874,5.77309692932248,7.21109791345946,5.69342738754078,3.37132056801822,9.41268744982471,6.53730137747161,6.69809616324894,3.37132056801822,6.16550830019039,3.87004851244989,7.0135195221075,5.7589349748529,5.89466232560474,6.12743222125702,5.7008546348549,8.0213359313654,7.3616064195794,4.64607401502454,2.07214978575584,4.72104074805982,5.9075583554172,2.88952346363843,6.64518113432196,3.64212885436163,5.78712121582988,8.61676873807211,5.16949678766074,7.80233684729098,7.2214631890389,5.88817082313463
"BF4",6.6669245465713,7.05031849655412,7.91679081002313,7.35890887895769,5.40831747221908,7.35292186346064,9.08610464553675,3.72645782880855,6.14324012548609,5.97413183861578,6.42586555377274,9.16681421363781,3.14042055683004,1.43270511426964,9.33114072942459,7.96861002165416,7.85034727776041,4.29974033166516,5.99734644964583,6.97435804400068,1.01415135858058,7.90456350600609,3.61080153843911,7.39723035168704,8.27441814322889,5.30046222061737,3.440585496039,6.17072845438202,6.92678477901969,9.58271701476526,2.34450411536201,6.6474902212522,1.75673885668778,1.23855411857382,4.83452368554403,2.96312201402975,4.72753179998455,5.12889066039077,6.05748561438219,1.60380029928781,1.75673885668778,5.15665113363065,4.79973395413296,4.16954354512227,3.76303742238449,6.47078811545179,3.65039282268141,2.02117532212106,5.70004358840973,3.0837080020907,4.05620390621224,5.37325405647056,1.75673885668778,5.65209062773424,2.02117532212106,4.6318806058316,4.59177085166342,6.15016146479384,5.18388750617105,7.54108213428601,6.30702972755189,3.5282024251101,6.91057191036043,5.69057965973904,4.59177085166342,3.65039282268141,6.19770281321562,6.85234756175002,6.89004619948457,8.82900261434316,7.72615678828092,7.33176945919955,2.7609409543892,3.48505899602707,3.83352650613556,7.10477422820497,7.27906999769356,3.440585496039,6.98987346248924,4.32442686262705,5.64230575930289,5.45378120938116,4.05620390621224,8.19129830167795,8.23264184577374,5.94258626633611,8.05964499921969,6.08664050094307,3.61080153843911,10.0615616408172,7.10120710170506,7.20123270735555,2.13719143062678,6.4028685968837,2.13719143062678,6.47630634435074,6.59772723148407,3.83352650613556,6.55664280727619,4.7089021792624,8.28231518892601,7.78514848450101,0.748297764073954,1.75673885668778,4.19653986146232,5.41981842629513,2.13719143062678,6.19100635834102,1.89500730912775,8.01104857913939,8.95588594175946,5.51939839273636,8.64647978236613,3.93319517677057,6.54092941603978
"BF6",6.58275079548822,7.06175502367528,6.76935171125267,6.40639260799048,4.86721816426654,5.41503749927884,8.06956823312801,4.74067364294377,5.24829967777969,6.15670275339705,4.87928291964919,8.59812549996129,5.94343415161159,4.72738661735419,8.37239564813034,6.85737120812797,8.74298634302595,6.39383206338076,6.72992058664689,6.62635323898416,3.99557319370103,6.99402059684333,1.88599537129717,7.10606251925088,7.14405836962537,7.52040684096157,2.61989629083054,4.12280262405718,5.53428380738715,8.90444277490428,4.57253305117964,4.80533292447239,3.22239242133645,3.22239242133645,3.72845409431069,3.18400018665404,4.27667181375771,3.85602876879329,4.81792416376779,2.92934544643621,2.67630281225958,4.54250084597094,2.67630281225958,2.50000216667399,2.43609911480667,5.24829967777969,2.67630281225958,2.06566691764899,4.54250084597094,2.06566691764899,3.22239242133645,4.961024032742,4.68677514316214,5.65849153614312,4.46456577010873,2.7305866816035,4.3127050314954,5.36443510470155,2.50000216667399,6.35115576665153,5.13210906102373,2.8333862119481,5.66547526088943,4.83040646209525,4.38217897598918,3.58849419169141,5.97188161957409,5.33845238103554,4.89124761785602,8.01866384426503,7.03504164306356,6.13673986340039,4.12280262405718,5.90264112260716,3.58849419169141,6.40639260799048,6.11649686198912,1.88599537129717,10.016876548953,6.0907870248429,5.69989561289576,6.55293274448302,3.88024375554278,6.66867645712259,7.23371365422388,5.72016041430397,6.93455812839602,6.29821984029517,2.61989629083054,8.51743781589561,6.44748844348077,6.13673986340039,4.60195281127487,6.83276593804848,4.38217897598918,7.19321128208466,4.90311390486303,6.59010999855479,6.85431840102819,6.28920522060733,8.28780289875144,6.59743185268337,2.67630281225958,0.57550217147209,5.00573461557126,6.13170567921182,3.61759350496112,7.21479527349689,4.3127050314954,5.74014450483371,8.68488610178358,6.95179895309072,7.77569096343797,8.24764832717452,6.759594504841
"FF2",5.8022437190961,6.99962690002063,7.53090747307125,6.9434942599975,5.20207199083382,6.35484786733178,8.57294845923118,3.42850218260378,5.62324737432347,4.92124847207203,6.18234180668754,8.69129383770762,4.43419830390947,2.55663599521646,8.74701453197146,7.47480521002888,8.50346772025086,4.92124847207203,5.8022437190961,5.88404874553275,2.90902865591838,7.59304097493789,2.26247981797899,6.68660692286466,8.07459015790835,6.50029127744419,3.96809325299226,5.26449733134284,6.70922689739619,9.26749164820621,3.27523022444909,5.32433319008232,1.66465321831433,2.08934952945047,4.11084828571855,3.42850218260378,4.81402122902194,4.63657348213884,5.28471961891366,1.06017690543209,2.80085426528736,4.6047548216951,4.15545793810647,3.35390069909058,3.35390069909058,6.17152232758028,2.68390660631243,3.27523022444909,6.34525180792172,3.63162415802158,3.86441794147986,5.04496331403601,3.27523022444909,5.02105452495703,1.39384493197091,4.728023839154,4.5048583155123,5.73034066346238,4.24074086997928,7.04182401978237,5.57479934979208,2.68390660631243,6.60049377047488,4.92124847207203,4.281563417564,3.10371757116188,4.5048583155123,5.50756236302322,5.84372597767237,8.42136624167086,7.67958701417098,7.13387742212436,3.75271142548784,5.02105452495703,3.42850218260378,6.77503367322224,7.21514912134031,4.01726459528845,8.42136624167086,6.04682348800132,5.47273105274828,5.26449733134284,4.24074086997928,7.82820968118521,7.80389458658127,5.41885469632727,7.47919907911106,6.07031244398552,3.56704303896273,9.54299509338263,6.7241122204609,6.64027436438432,3.27523022444909,5.87073265420077,3.42850218260378,6.45639508655473,6.13856835740846,5.18064850878397,5.28471961891366,5.26449733134284,8.03335428107208,7.76123374984537,3.42850218260378,2.08934952945047,3.63162415802158,5.13682286346328,2.90902865591838,6.50891248857392,2.80085426528736,6.81729427867435,8.38436272298802,5.43703795305847,8.15093460793439,4.19872948520421,5.60727812633291
"FF3",6.31310790188821,6.91277389358007,7.1481228727277,7.13050319908861,4.68892940464462,6.55948507126137,8.58466232202419,3.54534213437642,5.74647267991058,4.93613497231112,4.48219403506832,8.59754471754092,5.20213057146579,3.66766383906991,9.55597287379974,7.65154593070281,8.34598249883376,6.95742986955757,5.87900090005915,6.92099664935605,4.34225224817685,7.49786832800418,1.02365126806465,6.96142178984997,7.8126856165657,6.59074684049705,1.61641213934621,4.41391927544747,6.23611305335114,9.38966540908916,4.15973236622152,5.47211176888094,1.76996986121851,2.25938662881865,5.33113903056585,4.36653898158765,4.0738391137691,4.81782055299563,5.77397017772618,2.15170498515989,3.21170732553083,5.29363314791935,3.26435858678118,3.98250651477291,2.03533307311228,5.99259117112229,2.62416858298064,0.755917525695031,5.04547763051782,3.10026412347343,2.45327630356654,5.48326059133244,4.48219403506832,5.26807634270197,2.77694503213485,2.84766567132427,4.1030420993784,5.92060302604201,3.10026412347343,6.79692004900776,5.88741785143169,2.7025781759781,6.48379357392857,5.4033466064743,4.60975365995478,5.06044285993976,5.41503749927884,5.67047580647188,4.31754965437679,8.27398178530729,7.92732904181831,6.36827194881211,3.74380513824295,5.30624375792132,3.98250651477291,6.5112843647337,6.92509051891761,2.9794862170036,9.01165081757682,6.4097649456776,5.92060302604201,5.90410585317869,4.13166566825596,7.55973787258924,7.83896079326273,5.70897459643368,7.64162882601376,5.64091215673627,2.9794862170036,9.40293570432661,6.83222746763604,6.55948507126137,4.1030420993784,6.09788702579591,4.15973236622152,6.76530094115367,6.05369779543374,5.11879810281576,6.25575040996135,5.34342740032509,8.30258542775965,7.16206529676174,2.03533307311228,2.77694503213485,3.45762395640245,5.4033466064743,1.90874410880946,6.84092094169092,3.21170732553083,6.03108503012956,8.6627394759423,5.4033466064743,7.50609033398645,3.78042001183392,4.852626232226
"FF7",6.42773554190349,7.44134252262519,7.89386032822742,7.76597668082527,5.20808458465256,6.87856187255002,9.30710092233921,2.64689024986436,6.17097921781431,5.79144853114824,7.17851197571532,9.08974084243268,2.42920483120544,2.83599497010151,9.60723296262161,8.27097147933373,9.01587961366615,4.86146787305671,5.83643799023116,6.49942631603448,0.908576972236405,8.4803473332806,2.83599497010151,7.25506999383828,8.95598122467918,4.904357328863,3.00316034089333,5.85841731602637,7.45583189861791,9.96722625883599,2.42920483120544,6.51334667722551,0.908576972236405,0.908576972236405,5.02586808577068,3.41266269209094,4.62551659907179,5.59599353784545,6.30506172055062,0.908576972236405,0.908576972236405,5.6724253419715,5.10153802646206,4.21286964721794,3.82353484911304,6.84593016535929,2.83599497010151,2.17273453502914,6.94169116672886,4.14295795384204,3.91026137994776,6.52713400540713,3.00316034089333,5.62192333434778,1.46173073472689,5.56958915805022,4.62551659907179,5.79144853114824,5.10153802646206,7.78904737379914,6.65821148275179,4.62551659907179,7.28783386454307,5.40013041230976,3.99206872636378,1.46173073472689,3.52685954615759,6.68305616494478,6.70748022957883,9.17102312678335,8.44083274925292,7.76597668082527,4.94600846184363,3.73125947582099,4.51915341163069,7.38188443093865,8.14698171156148,4.51915341163069,6.98229311584329,4.21286964721794,5.24192044699571,5.02586808577068,4.14295795384204,8.5529049944393,8.21670331901469,6.11730133580796,8.05480659690032,6.86776643875343,4.34328313494275,10.213061572947,7.41933189877362,7.7775581433648,1.86059694333458,6.28896723144791,1.86059694333458,6.18843701845963,7.25506999383828,4.14295795384204,4.62551659907179,4.51915341163069,8.31931559183585,8.21670331901469,2.42920483120544,3.28864350317529,3.82353484911304,5.56958915805022,1.46173073472689,6.35229515265559,2.17273453502914,7.86700772454141,8.75095669036472,5.56958915805022,8.57961367672892,5.24192044699571,3.63267639064466
"FF13",6.64582849912603,7.47643076550008,6.95045120527597,6.70851245576054,4.5860784626224,6.16765373829019,8.39601340576059,5.11865597900411,5.57959856929042,5.34905918536974,4.57028058632885,8.89249695950424,5.67870121336503,2.63957799610306,8.89408423745861,7.34333299650104,9.03383416373128,6.76512054834737,7.07882126483444,6.836199809945,4.88321219389459,7.01022057763909,2.22096308908567,6.69764663685997,7.16811824802069,6.84279013320184,1.50132334630298,3.18726339117553,5.45609143906318,8.83333269686279,4.30985843378072,5.47318285331547,3.22810905570952,2.57771133580041,4.69206974749909,4.19092523946198,2.22096308908567,4.19092523946198,4.92107276012363,2.44540082950635,3.14522752291843,4.45456905072964,2.75587951091777,3.22810905570952,2.75587951091777,5.44746919744004,2.04924605171892,4.23166880940953,4.73521446691016,2.22096308908567,2.37439821029679,5.55572854807301,3.94360325892539,5.55572854807301,3.73270443258895,2.86350088079832,3.41660510173236,5.43879511516097,3.05729274173225,6.49081704656492,4.41972932861368,3.10193000094378,6.04156104577495,3.89369789609211,4.95796510835274,3.78838913416409,6.65334601790532,5.2827484960329,4.57028058632885,7.82322311487547,7.48488214553036,6.03005729464427,3.10193000094378,5.93456783715314,3.34413449957458,7.78780010168282,6.66082456776604,2.22096308908567,8.65196854636067,5.04054665548376,5.53959292704282,6.85588114650979,3.78838913416409,7.28403480527669,7.59633114201074,5.75055519696469,7.37323100240512,6.59988171834683,2.91444339885597,8.89170266516489,6.73355223479546,6.1196169269867,4.61716452660739,5.63380579742801,5.33977079907618,6.93202663284216,5.07454118416972,5.79880506240024,7.26943307063011,6.55643839666242,8.22997927292309,6.37737452204588,4.67739660411301,0.335225609927247,5.04054665548376,6.17811480471347,4.17011367535102,7.24227323926495,4.67739660411301,5.6638907678737,8.54388546144733,6.69400643478666,8.03226593418649,3.73270443258895,5.8256687916166
"FF15",6.20990325711445,7.21121893750256,7.34817214558579,6.98430260138768,4.96664429592311,6.24631058928371,8.62661785450002,4.47171057921888,6.07066060536837,4.80030006896078,5.6920913196146,8.73563830001809,4.44689709168866,3.79328929310107,8.97898038598119,7.42641390507286,8.7622817889532,5.50041575581533,5.9610209400752,6.54994160640955,3.58163805479912,7.75426822806501,3.79328929310107,6.97998500048725,7.94576157099129,6.08681248492775,3.90681781309206,4.5669049754724,7.00994032538757,9.33138383074057,3.09881678525052,5.61622407559175,2.65466718121246,1.86730562311529,4.34314159253609,3.16116477693437,4.01206060736884,4.17201593006317,5.27931500734514,1.09428592460278,1.70935573623946,4.81975864106735,3.09881678525052,3.58163805479912,2.96540431947777,6.17255332417981,2.89376695366435,2.25809050459269,5.83281340088781,3.62652532177102,3.79328929310107,5.52433306693881,3.43793427488638,5.7337175142726,2.25809050459269,4.69886427622062,4.04550194517994,5.91652906003529,4.87660753244048,7.07210953254081,5.89834087462303,3.62652532177102,6.7759555636309,4.28832448076616,4.54368874557957,3.58163805479912,5.06775837814384,5.80379272231903,5.2509265970994,8.59872920176149,7.80396615619521,7.05579126330168,3.75337044063344,5.17741105316992,3.62652532177102,6.80064775647179,7.33808668980819,3.79328929310107,8.09496286794788,3.75337044063344,4.85790570280368,5.61622407559175,4.36978836228974,7.76935818673681,7.79170125012699,6.22457662435893,7.38782337154524,6.41572178809667,3.62652532177102,9.50819872632445,6.75589294030076,6.73041583980423,3.62652532177102,6.08681248492775,3.48744313192763,6.66737001118996,6.4093138721824,5.53614465744752,6.08681248492775,5.82320455882347,8.10093971411353,7.56546197356532,3.58163805479912,1.86730562311529,4.23134197220821,5.83281340088781,2.65466718121246,6.50256656407705,2.96540431947777,6.61264191128783,8.5309875058873,6.10278553429279,8.06673877471177,4.94908086557595,5.20726829131365
"FF5",6.36577181236686,7.01482032560106,7.67099043981477,7.0646579826246,5.05171281630114,6.68787116589736,8.85669758432391,3.76419884880696,6.03749895708144,5.1258198545517,6.716933352707,8.84687111344131,4.31332704689914,2.79577857074998,9.00446603394006,7.91205185033242,8.66868666544663,4.94111944731437,5.4481524136781,6.53850777542871,3.38412711335615,7.99348276993992,3.28410820582286,6.33485926871668,8.52818769328703,5.28953527820719,0.764941166827392,5.48240604172547,6.7871262908546,9.50347828650044,3.06050699091684,5.9906693007271,1.26219342939442,1.03488551764386,4.03426990208475,3.33498424771281,4.45805522002036,5.4481524136781,5.52684802924346,0.432585700489691,1.78557249959952,5.2503149839467,4.20808937286318,3.9388187598952,3.28410820582286,6.30326983359332,2.79577857074998,1.26219342939442,5.40117788992128,3.28410820582286,4.33847927115121,6.32230637440906,2.55951748416369,5.56996180206997,2.05201695776761,5.63230889547642,4.52531545981696,5.75880559003674,5.4481524136781,7.46657920782423,6.27097319832683,2.64264502834283,6.63809409562585,4.85658876820082,4.45805522002036,1.92493705102597,4.56847437793259,6.37187562516475,4.74814592428441,8.77384236718197,8.00334590615247,7.59736239299747,4.20808937286318,4.18053515407491,4.09456681148887,6.75945757140851,7.5999648452525,3.43165100979235,8.10943800592844,5.63230889547642,5.71145639935562,5.4481524136781,4.94111944731437,7.93902432764763,8.08177671373725,6.07539499597847,7.88028993345787,6.50557562101034,3.87148525947732,9.71271938382682,6.99518403813082,7.03419293166614,3.68796901885232,6.27097319832683,3.33498424771281,6.44896100213645,6.41979815920087,4.23512717772328,5.32771750960764,4.65110188322377,8.24030765684704,7.5197736955673,4.12379583071311,1.26219342939442,3.80085465806067,5.09663223065465,1.78557249959952,6.63809409562585,2.64264502834283,7.62828620132403,8.76227167942119,6.37795372246344,8.31189912282176,6.69762375519519,3.87148525947732
